ID;;C_G;Licence_plate;Category;Color;Trajectory_start;Trajectory_end;Average_ speed_kpxh;Minimum_speed_kpxh;Maximum_speed_kpxh;Section_speed_kmh;Duration_of_occurrence_s;Stationary_duration_s;;
847802;102;C115_G1;;car;red;1665265186780;1665265186960;516.51;499.51;525.00;;0.18;0.00;;
847849;47;C115_G1;;motorcycle;undefined;1665265216940;1665265217020;411.47;411.47;411.47;;0.08;0.00;;
847955;106;C115_G1;;car;blue;1665265278520;1665265278540;507.77;507.77;507.77;;0.02;0.00;;
847963;8;C115_G1;;car;red;1665265285440;1665265285640;437.27;428.02;446.51;;0.20;0.00;;
848232;269;C115_G1;;car;red;1665265459180;1665265459260;503.71;503.71;503.71;;0.08;0.00;;
848236;4;C115_G1;;car;white;1665265462380;1665265462520;425.29;425.29;425.29;;0.14;0.00;;
848240;4;C115_G1;;car;silver;1665265465860;1665265465940;459.32;459.32;459.32;;0.08;0.00;;
848278;38;C115_G1;;car;black;1665265513520;1665265513640;633.45;591.44;654.46;;0.12;0.00;;
848334;56;C115_G1;;car;silver;1665265553300;1665265553360;633.54;633.54;633.54;;0.06;0.00;;
848498;164;C115_G1;;car;black;1665265654020;1665265654240;457.56;440.40;467.37;;0.22;0.00;;
848547;49;C115_G1;;car;black;1665265692320;1665265692500;529.97;529.97;529.97;;0.18;0.00;;
848574;27;C115_G1;;car;orange;1665265713940;1665265714060;420.02;420.02;420.02;;0.12;0.00;;
848633;59;C115_G1;;car;silver;1665265795780;1665265795860;307.21;307.21;307.21;;0.08;0.00;;
848665;32;C115_G1;;car;blue;1665265814000;1665265814180;499.41;478.11;510.06;;0.18;0.00;;
848669;4;C115_G1;;car;silver;1665265817040;1665265817100;536.19;536.19;536.19;;0.06;0.00;;
848763;94;C115_G1;;car;silver;1665265860940;1665265860980;374.49;374.49;374.49;;0.04;0.00;;
848833;70;C115_G1;;car;black;1665265907840;1665265907900;379.15;379.15;379.15;;0.06;0.00;;
848960;127;C115_G1;;car;silver;1665266005440;1665266005620;392.45;392.45;392.45;;0.18;0.00;;
849041;81;C115_G1;;car;red;1665266039280;1665266039320;399.36;399.36;399.36;;0.04;0.00;;
849058;17;C115_G1;;motorcycle;undefined;1665266045680;1665266045700;463.03;463.03;463.03;;0.02;0.00;;
849108;50;C115_G1;;car;silver;1665266070540;1665266070700;471.09;455.09;473.37;;0.16;0.00;;
849176;68;C115_G1;;car;silver;1665266145140;1665266145200;401.37;401.37;401.37;;0.06;0.00;;
849225;49;C115_G1;;car;red;1665266217540;1665266217700;500.31;482.79;502.81;;0.16;0.00;;
849237;12;C115_G1;;car;silver;1665266226820;1665266226940;474.70;474.70;474.70;;0.12;0.00;;
849245;8;C115_G1;;car;white;1665266230200;1665266230260;449.75;449.75;449.75;;0.06;0.00;;
850108;863;C115_G1;;car;black;1665266744760;1665266744940;674.08;654.20;679.76;;0.18;0.00;;
850122;14;C115_G1;;car;white;1665266757720;1665266757880;384.44;384.44;384.44;;0.16;0.00;;
850167;45;C115_G1;;car;silver;1665266779400;1665266779580;506.51;506.51;506.51;;0.18;0.00;;
850210;43;C115_G1;;car;blue;1665266813900;1665266814060;365.09;365.09;365.09;;0.16;0.00;;
850270;60;C115_G1;;car;black;1665266841200;1665266841240;370.14;370.14;370.14;;0.04;0.00;;
850275;5;C115_G1;;car;silver;1665266843680;1665266843740;475.79;475.79;475.79;;0.06;0.00;;
850604;329;C115_G1;;car;red;1665267095100;1665267095300;386.11;384.96;396.38;;0.20;0.00;;
850646;42;C115_G1;;car;blue;1665267116400;1665267116580;505.50;505.50;505.50;;0.18;0.00;;
850924;278;C115_G1;;car;blue;1665267333980;1665267334160;464.83;451.27;466.53;;0.18;0.00;;
851007;83;C115_G1;;car;black;1665267379560;1665267379580;445.42;445.42;445.42;;0.02;0.00;;
851066;59;C115_G1;;car;red;1665267410480;1665267410620;611.10;609.35;611.39;;0.14;0.00;;
851119;53;C115_G1;;car;silver;1665267450260;1665267450280;447.12;447.12;447.12;;0.02;0.00;;
851155;36;C115_G1;;car;blue;1665267497860;1665267498060;497.83;481.19;514.46;;0.20;0.00;;
851498;343;C115_G1;;car;black;1665267714480;1665267714580;605.59;605.59;605.59;;0.10;0.00;;
851505;7;C115_G1;;car;black;1665267719680;1665267719880;502.24;502.24;502.24;;0.20;0.00;;
851682;177;C115_G1;;car;silver;1665267811240;1665267811420;383.32;383.32;383.32;;0.18;0.00;;
851894;212;C115_G1;;car;red;1665267996320;1665267996500;468.32;455.00;484.98;;0.18;0.00;;
851961;67;C115_G1;;car;silver;1665268034280;1665268034420;475.99;475.99;475.99;;0.14;0.00;;
852129;168;C115_G1;;car;black;1665268165620;1665268165780;732.67;724.00;747.10;;0.16;0.00;;
852209;80;C115_G1;;car;black;1665268209200;1665268209420;365.54;365.54;365.54;;0.22;0.00;;
852256;47;C115_G1;;car;red;1665268234800;1665268235440;245.86;245.86;245.86;;0.64;0.00;;
852272;16;C115_G1;;car;red;1665268239220;1665268239540;319.32;301.22;320.52;;0.32;0.00;;
852433;161;C115_G1;;car;black;1665268346480;1665268346560;457.84;457.84;457.84;;0.08;0.00;;
852583;150;C115_G1;;car;red;1665268458240;1665268458480;460.75;453.31;463.23;;0.24;0.00;;
852634;51;C115_G1;;car;black;1665268477920;1665268478040;429.95;429.95;429.95;;0.12;0.00;;
852676;42;C115_G1;;car;red;1665268512440;1665268512540;596.82;596.82;596.82;;0.10;0.00;;
852751;75;C115_G1;;car;black;1665268587300;1665268587360;413.50;413.50;413.50;;0.06;0.00;;
852792;41;C115_G1;;car;red;1665268607440;1665268607740;259.27;259.27;259.27;;0.30;0.00;;
852805;13;C115_G1;;car;black;1665268620040;1665268620120;387.56;387.56;387.56;;0.08;0.00;;
852898;93;C115_G1;;car;black;1665268717280;1665268717420;605.65;605.65;605.65;;0.14;0.00;;
852919;21;C115_G1;;car;red;1665268769660;1665268769780;443.49;443.49;443.49;;0.12;0.00;;
852923;4;C115_G1;;car;white;1665268771880;1665268772120;452.52;424.36;458.15;;0.24;0.00;;
853009;86;C115_G1;;car;silver;1665268863560;1665268863760;313.69;313.69;313.69;;0.20;0.00;;
853041;32;C115_G1;;car;blue;1665268891940;1665268892100;468.37;468.37;468.37;;0.16;0.00;;
853123;82;C115_G1;;car;red;1665268957480;1665268957680;533.15;533.15;533.15;;0.20;0.00;;
853197;74;C115_G1;;car;black;1665269021140;1665269021200;478.80;478.80;478.80;;0.06;0.00;;
853201;4;C115_G1;;car;red;1665269026000;1665269026200;449.39;436.04;452.73;;0.20;0.00;;
853216;15;C115_G1;;car;red;1665269036440;1665269036520;562.54;562.54;562.54;;0.08;0.00;;
853281;65;C115_G1;;car;red;1665269080700;1665269080720;491.12;491.12;491.12;;0.02;0.00;;
853375;94;C115_G1;;car;black;1665269176340;1665269176440;495.20;495.20;495.20;;0.10;0.00;;
853527;152;C115_G1;;car;black;1665269271780;1665269271800;398.99;398.99;398.99;;0.02;0.00;;
853775;248;C115_G1;;car;black;1665269527280;1665269527400;551.60;551.60;551.60;;0.12;0.00;;
853859;84;C115_G1;;car;red;1665269618880;1665269619060;533.66;526.32;548.32;;0.18;0.00;;
853921;62;C115_G1;;car;white;1665269676760;1665269676980;379.64;375.12;382.23;;0.22;0.00;;
854198;277;C115_G1;;car;black;1665269872660;1665269872760;583.96;583.96;583.96;;0.10;0.00;;
854329;131;C115_G1;;car;blue;1665270024640;1665270024800;527.68;527.68;527.68;;0.16;0.00;;
854445;116;C115_G1;;car;blue;1665270163400;1665270163540;475.87;475.87;475.87;;0.14;0.00;;
854490;45;C115_G1;;car;black;1665270189360;1665270189460;467.18;467.18;467.18;;0.10;0.00;;
854500;10;C115_G1;;car;yellow;1665270194420;1665270194620;517.65;500.89;521.84;;0.20;0.00;;
854624;124;C115_G1;;car;blue;1665270299760;1665270300020;384.53;365.35;386.13;;0.26;0.00;;
854655;31;C115_G1;;car;black;1665270328460;1665270328580;564.72;564.72;564.72;;0.12;0.00;;
854836;181;C115_G1;;car;silver;1665270524160;1665270524380;448.52;434.78;453.66;;0.22;0.00;;
854862;26;C115_G1;;car;silver;1665270570800;1665270571000;534.62;521.08;538.01;;0.20;0.00;;
854916;54;C115_G1;;car;red;1665270607380;1665270607640;271.81;258.74;283.01;;0.26;0.00;;
854972;56;C115_G1;;car;red;1665270637700;1665270637860;455.82;449.54;457.91;;0.16;0.00;;
854985;13;C115_G1;;car;black;1665270660400;1665270660440;445.98;445.98;445.98;;0.04;0.00;;
855116;131;C115_G1;;car;blue;1665270796620;1665270796760;504.38;504.38;504.38;;0.14;0.00;;
855296;180;C115_G1;;car;silver;1665270952380;1665270952440;466.08;466.08;466.08;;0.06;0.00;;
855307;11;C115_G1;;car;blue;1665270966240;1665270966320;431.37;431.37;431.37;;0.08;0.00;;
855355;48;C115_G1;;car;red;1665271029560;1665271029620;443.02;443.02;443.02;;0.06;0.00;;
855506;151;C115_G1;;car;black;1665271236220;1665271236380;444.20;444.20;444.20;;0.16;0.00;;
855566;60;C115_G1;;light;red;1665271336740;1665271337000;352.09;345.11;375.37;;0.26;0.00;;
855874;308;C115_G1;;car;silver;1665271693340;1665271693360;533.66;533.66;533.66;;0.02;0.00;;
855877;3;C115_G1;;motorcycle;undefined;1665271694400;1665271694580;560.19;559.95;561.05;;0.18;0.00;;
855921;44;C115_G1;;car;blue;1665271760900;1665271760980;507.58;507.58;507.58;;0.08;0.00;;
855962;41;C115_G1;;car;black;1665271817880;1665271818000;406.19;406.19;406.19;;0.12;0.00;;
856172;210;C115_G1;;car;blue;1665272119620;1665272119760;694.74;688.35;733.06;;0.14;0.00;;
856660;488;C115_G1;;car;black;1665272701200;1665272701380;512.92;512.92;512.92;;0.18;0.00;;
856760;100;C115_G1;;car;red;1665272920620;1665272920680;408.48;408.48;408.48;;0.06;0.00;;
856844;84;C115_G1;;car;black;1665273049440;1665273049460;497.94;497.94;497.94;;0.02;0.00;;
857430;586;C115_G1;;car;black;1665273997180;1665273997260;453.65;453.65;453.65;;0.08;0.00;;
857721;291;C115_G1;;car;silver;1665274411940;1665274412040;522.05;522.05;522.05;;0.10;0.00;;
857846;125;C115_G1;;car;silver;1665274571440;1665274571500;458.82;458.82;458.82;;0.06;0.00;;
858059;213;C115_G1;;car;silver;1665275101760;1665275101800;504.04;504.04;504.04;;0.04;0.00;;
858500;441;C115_G1;;car;red;1665276093920;1665276094180;311.37;311.37;311.37;;0.26;0.00;;
858690;190;C115_G1;;car;black;1665276849620;1665276849640;613.16;613.16;613.16;;0.02;0.00;;
858755;65;C115_G1;;car;black;1665277278240;1665277278420;497.17;479.32;499.40;;0.18;0.00;;
859109;354;C115_G1;;car;red;1665278980260;1665278980560;330.65;330.65;330.65;;0.30;0.00;;
859221;112;C115_G1;;car;black;1665279651980;1665279652300;393.68;376.69;422.00;;0.32;0.00;;
859257;36;C115_G1;;car;red;1665279803520;1665279803600;545.78;545.78;545.78;;0.08;0.00;;
859664;407;C115_G1;;car;red;1665282236720;1665282236880;655.02;648.61;658.87;;0.16;0.00;;
859882;218;C115_G1;;car;silver;1665284346960;1665284347060;376.02;376.02;376.02;;0.10;0.00;;
861631;1749;C115_G1;;car;black;1665290116520;1665290116600;460.36;460.36;460.36;;0.08;0.00;;
862320;689;C115_G1;;car;silver;1665292318780;1665292319200;169.97;167.12;173.27;;0.41;0.41;;
863426;1106;C115_G1;;bus;blue;1665295292140;1665295292480;233.94;231.70;236.18;;0.34;0.34;;
863785;359;C115_G1;;car;black;1665296226320;1665296226440;591.26;591.26;591.26;;0.12;0.00;;
869093;5308;C115_G1;;car;silver;1665303782720;1665303782820;632.30;632.30;632.30;;0.10;0.00;;
872711;3618;C115_G1;;car;silver;1665306035500;1665306035520;628.77;628.77;628.77;;0.02;0.00;;
874593;1882;C115_G1;;bus;black;1665307155350;1665307155420;976.31;976.31;976.31;;0.07;0.07;;
882670;8077;C115_G1;;car;black;1665311017700;1665311017760;688.04;688.04;688.04;;0.06;0.00;;
885915;3245;C115_G1;;car;black;1665312490840;1665312491350;194.85;172.10;240.35;;0.51;0.51;;
891443;5528;C115_G1;;car;silver;1665314838320;1665314838480;779.52;770.38;785.00;;0.16;0.00;;
898671;7228;C115_G1;;car;silver;1665318280660;1665318280880;120.22;120.22;120.22;;0.22;0.00;;
906888;8217;C115_G1;;car;undefined;1665323569820;1665323570000;525.59;525.59;525.59;;0.18;0.00;;
910243;3355;C115_G1;;car;black;1665325182540;1665325182780;388.05;387.99;388.07;;0.24;0.00;;
1389761;479518;C115_G1;;bicycle;undefined;1665891090240;1665891090400;546.62;544.93;558.45;;0.16;0.00;;
1389846;85;C115_G1;;bicycle;undefined;1665891232340;1665891233080;135.29;134.27;136.08;;0.74;0.00;;
1391561;1715;C115_G1;;car;red;1665893315420;1665893315540;552.34;552.34;552.34;;0.12;0.00;;
1391675;114;C115_G1;;car;white;1665893368740;1665893368840;341.11;341.11;341.11;;0.10;0.00;;
1391777;102;C115_G1;;car;yellow;1665893424060;1665893424140;332.35;332.35;332.35;;0.08;0.00;;
1392204;427;C115_G1;;car;black;1665893744800;1665893744940;561.30;550.87;575.20;;0.14;0.00;;
1393115;911;C115_G1;;car;black;1665894849980;1665894850060;554.96;554.96;554.96;;0.08;0.00;;
1393315;200;C115_G1;;car;red;1665895234800;1665895235000;477.80;468.27;481.88;;0.20;0.00;;
1393526;211;C115_G1;;car;red;1665895552040;1665895552320;407.42;407.42;407.42;;0.28;0.00;;
1394109;583;C115_G1;;car;silver;1665896877860;1665896877980;620.13;620.13;620.13;;0.12;0.00;;
1394146;37;C115_G1;;car;silver;1665896964680;1665896964820;636.03;634.73;643.84;;0.14;0.00;;
1394734;588;C115_G1;;car;red;1665897441700;1665897441760;528.36;528.36;528.36;;0.06;0.00;;
1395711;977;C115_G1;;bus;blue;1665898197710;1665898197800;175.24;175.24;175.24;;0.09;0.09;;
1395959;248;C115_G1;;car;white;1665898308340;1665898308480;583.57;573.13;597.50;;0.14;0.00;;
1396992;1033;C115_G1;;car;white;1665899442220;1665899442300;626.21;626.21;626.21;;0.08;0.00;;
1397525;533;C115_G1;;car;black;1665900082180;1665900082280;530.16;530.16;530.16;;0.10;0.00;;
1397730;205;C115_G1;;car;undefined;1665900194220;1665900194360;548.03;548.03;548.03;;0.14;0.00;;
1400605;2875;C115_G1;;car;silver;1665903840860;1665903840940;477.76;477.76;477.76;;0.08;0.00;;
1400999;394;C115_G1;;car;silver;1665904070740;1665904070960;395.33;386.11;398.79;;0.22;0.00;;
1401416;417;C115_G1;;car;silver;1665904293000;1665904293340;209.14;209.14;209.14;;0.34;0.00;;
1403047;1631;C115_G1;;car;silver;1665905002420;1665905002560;634.99;633.41;644.48;;0.14;0.00;;
1403157;110;C115_G1;;car;silver;1665905058540;1665905058720;455.90;455.90;455.90;;0.18;0.00;;
1404035;878;C115_G1;;motorcycle;black;1665905473680;1665905473840;533.56;518.89;542.37;;0.16;0.00;;
1404300;265;C115_G1;;car;black;1665905566380;1665905566440;537.40;537.40;537.40;;0.06;0.00;;
1406814;2514;C115_G1;;car;silver;1665906583720;1665906583860;505.59;505.59;505.59;;0.14;0.00;;
1407316;502;C115_G1;;car;blue;1665906833120;1665906833180;506.97;506.97;506.97;;0.06;0.00;;
1407974;658;C115_G1;;car;black;1665907169200;1665907169240;498.39;498.39;498.39;;0.04;0.00;;
1409130;1156;C115_G1;;car;black;1665907676260;1665907676280;486.36;486.36;486.36;;0.02;0.00;;
1409586;456;C115_G1;;car;black;1665907877060;1665907877240;394.11;390.97;400.40;;0.18;0.00;;
1409597;11;C115_G1;;car;red;1665907879360;1665907879520;587.95;587.95;587.95;;0.16;0.00;;
1411229;1632;C115_G1;;car;white;1665908508500;1665908508680;522.29;522.29;522.29;;0.18;0.00;;
1412133;904;C115_G1;;car;red;1665908839800;1665908839820;532.50;532.50;532.50;;0.02;0.00;;
1412493;360;C115_G1;;car;white;1665908998900;1665908998920;362.10;362.10;362.10;;0.02;0.00;;
1412572;79;C115_G1;;car;blue;1665909016700;1665909016760;453.23;453.23;453.23;;0.06;0.00;;
1413632;1060;C115_G1;;car;black;1665909348120;1665909348320;648.48;632.37;659.22;;0.20;0.00;;
1416316;2684;C115_G1;;light;white;1665910106720;1665910106800;513.81;513.81;513.81;;0.08;0.00;;
1416595;279;C115_G1;;car;black;1665910176200;1665910176240;505.99;505.99;505.99;;0.04;0.00;;
1416882;287;C115_G1;;car;silver;1665910281640;1665910281660;422.83;422.83;422.83;;0.02;0.00;;
1417003;121;C115_G1;;car;black;1665910310600;1665910310780;498.90;489.02;506.81;;0.18;0.00;;
1417164;161;C115_G1;;car;silver;1665910358320;1665910358460;412.27;412.27;412.27;;0.14;0.00;;
1417582;418;C115_G1;;car;black;1665910467920;1665910468080;549.27;540.70;563.55;;0.16;0.00;;
1417649;67;C115_G1;;car;silver;1665910493300;1665910493320;541.62;541.62;541.62;;0.02;0.00;;
1417767;118;C115_G1;;car;black;1665910543380;1665910543460;437.05;437.05;437.05;;0.08;0.00;;
1417942;175;C115_G1;;car;silver;1665910607600;1665910607740;547.40;547.40;547.40;;0.14;0.00;;
1418096;154;C115_G1;;car;red;1665910667300;1665910667340;606.75;606.75;606.75;;0.04;0.00;;
1419462;1366;C115_G1;;car;blue;1665911063540;1665911063580;503.04;503.04;503.04;;0.04;0.00;;
1419619;157;C115_G1;;car;black;1665911108440;1665911108600;441.05;438.89;456.20;;0.16;0.00;;
1420458;839;C115_G1;;car;white;1665911350600;1665911350680;351.92;351.92;351.92;;0.08;0.00;;
1420835;377;C115_G1;;car;silver;1665911461260;1665911461320;455.98;455.98;455.98;;0.06;0.00;;
1421827;992;C115_G1;;car;black;1665911739040;1665911739240;324.14;324.14;324.14;;0.20;0.00;;
1422178;351;C115_G1;;bicycle;undefined;1665911830240;1665911830380;985.72;977.64;996.49;;0.14;0.00;;
1422227;49;C115_G1;;car;black;1665911835800;1665911835960;414.71;401.53;416.60;;0.16;0.00;;
1423497;1270;C115_G1;;car;silver;1665912227240;1665912227340;516.84;516.84;516.84;;0.10;0.00;;
1424300;803;C115_G1;;car;black;1665912470760;1665912470920;502.98;502.98;502.98;;0.16;0.00;;
1424364;64;C115_G1;;car;white;1665912488820;1665912488860;433.60;433.60;433.60;;0.04;0.00;;
1424415;51;C115_G1;;car;black;1665912505080;1665912505200;484.19;484.19;484.19;;0.12;0.00;;
1424761;346;C115_G1;;car;silver;1665912600840;1665912600940;521.78;521.78;521.78;;0.10;0.00;;
1425007;246;C115_G1;;car;silver;1665912682320;1665912682540;381.86;362.57;386.14;;0.22;0.00;;
1425267;260;C115_G1;;car;white;1665912752400;1665912752580;529.24;517.44;552.84;;0.18;0.00;;
1425415;148;C115_G1;;car;silver;1665912811160;1665912811420;351.50;347.61;352.21;;0.26;0.00;;
1425997;582;C115_G1;;car;black;1665912920980;1665912921120;495.11;495.11;495.11;;0.14;0.00;;
1426075;78;C115_G1;;car;black;1665912950580;1665912950740;503.48;503.48;503.48;;0.16;0.00;;
1426187;112;C115_G1;;car;white;1665913010500;1665913010780;340.64;328.04;342.74;;0.28;0.00;;
1426607;420;C115_G1;;bus;white;1665913115940;1665913116000;659.01;659.01;659.01;;0.06;0.00;;
1427213;606;C115_G1;;car;black;1665913251280;1665913251500;391.13;389.26;399.53;;0.22;0.00;;
1428268;1055;C115_G1;;car;black;1665913581300;1665913581380;470.18;470.18;470.18;;0.08;0.00;;
1428390;122;C115_G1;;car;silver;1665913635740;1665913635820;426.28;426.28;426.28;;0.08;0.00;;
1428401;11;C115_G1;;car;silver;1665913640440;1665913640640;373.24;373.24;373.24;;0.20;0.00;;
1428406;5;C115_G1;;car;white;1665913643880;1665913643940;454.45;454.45;454.45;;0.06;0.00;;
1428453;47;C115_G1;;car;silver;1665913677380;1665913677440;345.17;345.17;345.17;;0.06;0.00;;
1428747;294;C115_G1;;car;black;1665913839120;1665913839240;352.29;352.29;352.29;;0.12;0.00;;
1428949;202;C115_G1;;car;silver;1665913936660;1665913936860;422.28;415.05;424.09;;0.20;0.00;;
1429330;381;C115_G1;;car;black;1665914065940;1665914066020;512.56;512.56;512.56;;0.08;0.00;;
1429405;75;C115_G1;;car;white;1665914091380;1665914091540;568.77;568.77;568.77;;0.16;0.00;;
1429670;265;C115_G1;;car;black;1665914193380;1665914193460;430.11;430.11;430.11;;0.08;0.00;;
1430452;782;C115_G1;;car;silver;1665914449280;1665914449320;432.80;432.80;432.80;;0.04;0.00;;
1430641;189;C115_G1;;car;black;1665914512720;1665914512860;466.05;466.05;466.05;;0.14;0.00;;
1430647;6;C115_G1;;car;silver;1665914515480;1665914515520;455.53;455.53;455.53;;0.04;0.00;;
1431190;543;C115_G1;;car;silver;1665914650600;1665914650620;487.10;487.10;487.10;;0.02;0.00;;
1431274;84;C115_G1;;car;silver;1665914670720;1665914670920;483.36;483.36;483.36;;0.20;0.00;;
1431338;64;C115_G1;;car;silver;1665914686680;1665914686880;337.17;337.17;337.17;;0.20;0.00;;
1431552;214;C115_G1;;car;black;1665914757560;1665914757580;378.92;378.92;378.92;;0.02;0.00;;
1432383;831;C115_G1;;car;black;1665915007420;1665915007600;503.35;501.63;517.07;;0.18;0.00;;
1432921;538;C115_G1;;car;black;1665915179680;1665915179900;426.94;426.94;426.94;;0.22;0.00;;
1432927;6;C115_G1;;car;black;1665915181140;1665915181280;563.27;562.12;570.19;;0.14;0.00;;
1433051;124;C115_G1;;car;silver;1665915212220;1665915212400;464.57;464.57;464.57;;0.18;0.00;;
1433235;184;C115_G1;;car;black;1665915278720;1665915278800;499.12;499.12;499.12;;0.08;0.00;;
1434073;838;C115_G1;;car;silver;1665915518400;1665915518500;394.06;394.06;394.06;;0.10;0.00;;
1434567;494;C115_G1;;car;black;1665915670440;1665915670480;653.99;653.99;653.99;;0.04;0.00;;
1435636;1069;C115_G1;;car;black;1665915974760;1665915974900;609.72;578.48;614.93;;0.14;0.00;;
1435720;84;C115_G1;;car;silver;1665916017660;1665916017820;407.59;407.59;407.59;;0.16;0.00;;
1435726;6;C115_G1;;car;silver;1665916021240;1665916021400;453.81;453.81;453.81;;0.16;0.00;;
1435830;104;C115_G1;;car;silver;1665916076780;1665916077060;386.78;385.64;401.66;;0.28;0.00;;
1435880;50;C115_G1;;car;silver;1665916094600;1665916094780;344.74;344.74;344.74;;0.18;0.00;;
1436078;198;C115_G1;;car;black;1665916168900;1665916169040;469.39;469.39;469.39;;0.14;0.00;;
1436216;138;C115_G1;;car;white;1665916209380;1665916209440;597.22;597.22;597.22;;0.06;0.00;;
1436642;426;C115_G1;;car;black;1665916433440;1665916433700;477.92;452.50;518.59;;0.26;0.00;;
1436689;47;C115_G1;;car;silver;1665916448320;1665916448500;461.25;448.84;486.07;;0.18;0.00;;
1436818;129;C115_G1;;car;black;1665916473620;1665916473780;385.31;376.26;386.60;;0.16;0.00;;
1437035;217;C115_G1;;car;silver;1665916533460;1665916533560;531.99;531.99;531.99;;0.10;0.00;;
1437404;369;C115_G1;;car;silver;1665916693820;1665916693980;568.56;563.81;601.86;;0.16;0.00;;
1437424;20;C115_G1;;car;silver;1665916700780;1665916700860;585.11;585.11;585.11;;0.08;0.00;;
