C_G;START_TIMESTAMP;END_TIMESTAMP;BICYCLE;BUS;CAR;HEAVY;LIGHT;MOTORCYCLE;DATA_VALIDITY_STATUS;=DATEVALUE(MID(A1,1,10))+TIMEVALUE(MID(A1,12,8));1661878800000;;;;;END_TIMESTAMP;;;
C115_G1;1657210000000;1662609074180;80;581;18240;181;628;335;ok;;;;;;;2022-10-01T13:36:22.540Z;1664631382000;2022307820;23,40634051
C115_G1;1657210000000;1662610229420;80;581;18241;181;628;335;ok;;;;;;;2022-10-01T13:36:26.280Z;1664631386000;2021156580;23,39301597
C115_G1;1657210000000;1662611093520;80;581;18242;181;628;335;ok;;;;;;;2022-10-01T13:37:30.880Z;1664631450000;2020356480;23,38375556
C115_G1;1657210000000;1662611173320;80;581;18242;182;628;335;ok;;;;;;;2022-10-01T13:37:34.280Z;1664631454000;2020280680;23,38287824
C115_G1;1657210000000;1662611762080;80;581;18243;182;628;335;ok;;;;;;;2022-10-01T13:38:30.380Z;1664631510000;2019747920;23,37671204
C115_G1;1657210000000;1662611804820;80;581;18244;182;628;335;ok;;;;;;;2022-10-01T13:39:05.400Z;1664631545000;2019740180;23,37662245
C115_G1;1657210000000;1662611997900;80;581;18245;182;628;335;ok;;;;;;;2022-10-01T13:39:07.780Z;1664631547000;2019549100;23,37441088
C115_G1;1657210000000;1662612350880;80;581;18246;182;628;335;ok;;;;;;;2022-10-01T13:39:16.620Z;1664631556000;2019205120;23,37042963
C115_G1;1657210000000;1662612497700;80;582;18246;182;628;335;ok;;;;;;;2022-10-01T13:41:12.560Z;1664631672000;2019174300;23,37007292
C115_G1;1657210000000;1662612657600;80;582;18247;182;628;335;ok;;;;;;;2022-10-01T13:41:25.500Z;1664631685000;2019027400;23,36837269
C115_G1;1657210000000;1662612717180;80;582;18248;182;628;335;ok;;;;;;;2022-10-01T13:41:28.220Z;1664631688000;2018970820;23,36771782
C115_G1;1657210000000;1662612738920;80;582;18249;182;628;335;ok;;;;;;;2022-10-01T13:42:03.240Z;1664631723000;2018984080;23,3678713
C115_G1;1657210000000;1662612883820;80;582;18250;182;628;335;ok;;;;;;;2022-10-01T13:42:46.760Z;1664631766000;2018882180;23,3666919
C115_G1;1657210000000;1662613579760;80;582;18251;182;628;335;ok;;;;;;;2022-10-01T13:43:02.400Z;1664631782000;2018202240;23,35882222
C115_G1;1657210000000;1662613691580;80;582;18252;182;628;335;ok;;;;;;;2022-10-01T13:43:04.100Z;1664631784000;2018092420;23,35755116
C115_G1;1657210000000;1662613758260;80;583;18252;182;628;335;ok;;;;;;;2022-10-01T13:44:33.520Z;1664631873000;2018114740;23,35780949
C115_G1;1657210000000;1662613924540;80;583;18253;182;628;335;ok;;;;;;;2022-10-01T13:46:43.060Z;1664632003000;2018078460;23,35738958
C115_G1;1657210000000;1662614318840;80;583;18254;182;628;335;ok;;;;;;;2022-10-01T13:48:40.360Z;1664632120000;2017801160;23,35418009
C115_G1;1657210000000;1662614822500;80;583;18255;182;628;335;ok;;;;;;;2022-10-01T13:48:51.920Z;1664632131000;2017308500;23,34847801
C115_G1;1657210000000;1662615177680;80;583;18256;182;628;335;ok;;;;;;;2022-10-01T13:50:06.720Z;1664632206000;2017028320;23,34523519
C115_G1;1657210000000;1662615302460;80;583;18257;182;628;335;ok;;;;;;;2022-10-01T13:51:14.380Z;1664632274000;2016971540;23,34457801
C115_G1;1657210000000;1662615375440;80;583;18258;182;628;335;ok;;;;;;;2022-10-01T13:51:28.660Z;1664632288000;2016912560;23,34389537
C115_G1;1657210000000;1662615445960;80;584;18258;182;628;335;ok;;;;;;;2022-10-01T13:51:49.060Z;1664632309000;2016863040;23,34332222
C115_G1;1657210000000;1662615447220;80;583;18258;182;628;335;ok;;;;;;;2022-10-01T13:52:16.260Z;1664632336000;2016888780;23,34362014
C115_G1;1657210000000;1662615448420;80;583;18259;182;628;335;ok;;;;;;;2022-10-01T13:52:24.080Z;1664632344000;2016895580;23,34369884
C115_G1;1657210000000;1662615450600;80;583;18258;182;628;335;ok;;;;;;;2022-10-01T13:53:12.700Z;1664632392000;2016941400;23,34422917
C115_G1;1657210000000;1662615523000;80;583;18259;182;628;335;ok;;;;;;;2022-10-01T13:53:45.680Z;1664632425000;2016902000;23,34377315
C115_G1;1657210000000;1662615985700;80;583;18260;182;628;335;ok;;;;;;;2022-10-01T13:54:14.920Z;1664632454000;2016468300;23,33875347
C115_G1;1657210000000;1662616038180;80;583;18261;182;628;335;ok;;;;;;;2022-10-01T13:55:42.640Z;1664632542000;2016503820;23,33916458
C115_G1;1657210000000;1662616053900;80;583;18262;182;628;335;ok;;;;;;;2022-10-01T13:57:21.920Z;1664632641000;2016587100;23,34012847
C115_G1;1657210000000;1662616077820;80;583;18263;182;628;335;ok;;;;;;;2022-10-01T13:57:32.460Z;1664632652000;2016574180;23,33997894
C115_G1;1657210000000;1662616284260;80;583;18264;182;628;335;ok;;;;;;;2022-10-01T13:59:24.320Z;1664632764000;2016479740;23,33888588
C115_G1;1657210000000;1662616440600;80;583;18265;182;628;335;ok;;;;;;;2022-10-01T14:00:37.760Z;1664632837000;2016396400;23,3379213
C115_G1;1657210000000;1662616473960;80;583;18266;182;628;335;ok;;;;;;;2022-10-01T14:03:01.240Z;1664632981000;2016507040;23,33920185
C115_G1;1657210000000;1662616793500;80;583;18267;182;628;335;ok;;;;;;;2022-10-01T14:03:28.780Z;1664633008000;2016214500;23,33581597
C115_G1;1657210000000;1662616845100;80;583;18268;182;628;335;ok;;;;;;;2022-10-01T14:03:44.080Z;1664633024000;2016178900;23,33540394
C115_G1;1657210000000;1662616934380;80;583;18268;182;629;335;ok;;;;;;;2022-10-01T14:04:52.780Z;1664633092000;2016157620;23,33515764
C115_G1;1657210000000;1662617012680;80;583;18269;182;629;335;ok;;;;;;;2022-10-01T14:05:45.480Z;1664633145000;2016132320;23,33486481
C115_G1;1657210000000;1662617051280;80;583;18269;182;630;335;ok;;;;;;;2022-10-01T14:06:47.360Z;1664633207000;2016155720;23,33513565
C115_G1;1657210000000;1662617094300;80;583;18270;182;630;335;ok;;;;;;;2022-10-01T14:07:18.980Z;1664633238000;2016143700;23,33499653
C115_G1;1657210000000;1662617189700;80;583;18270;182;631;335;ok;;;;;;;2022-10-01T14:08:29.700Z;1664633309000;2016119300;23,33471412
C115_G1;1657210000000;1662617304060;80;583;18271;182;631;335;ok;;;;;;;2022-10-01T14:08:32.760Z;1664633312000;2016007940;23,33342523
C115_G1;1657210000000;1662617429240;80;583;18272;182;631;335;ok;;;;;;;2022-10-01T14:08:52.820Z;1664633332000;2015902760;23,33220787
C115_G1;1657210000000;1662617633200;80;583;18273;182;631;335;ok;;;;;;;2022-10-01T14:09:05.400Z;1664633345000;2015711800;23,32999769
C115_G1;1657210000000;1662617712460;80;583;18274;182;631;335;ok;;;;;;;2022-10-01T14:09:06.420Z;1664633346000;2015633540;23,3290919
C115_G1;1657210000000;1662617865460;80;583;18275;182;631;335;ok;;;;;;;2022-10-01T14:09:13.560Z;1664633353000;2015487540;23,32740208
C115_G1;1657210000000;1662617881340;80;583;18276;182;631;335;ok;;;;;;;2022-10-01T14:09:20.360Z;1664633360000;2015478660;23,32729931
C115_G1;1657210000000;1662617942100;80;584;18276;182;631;335;ok;;;;;;;2022-10-01T14:09:22.060Z;1664633362000;2015419900;23,32661921
C115_G1;1657210000000;1662617943760;80;583;18276;182;632;335;ok;;;;;;;2022-10-01T14:09:29.540Z;1664633369000;2015425240;23,32668102
C115_G1;1657210000000;1662617944600;80;584;18276;182;631;335;ok;;;;;;;2022-10-01T14:09:47.220Z;1664633387000;2015442400;23,32687963
C115_G1;1657210000000;1662617964100;80;584;18277;182;631;335;ok;;;;;;;2022-10-01T14:09:50.620Z;1664633390000;2015425900;23,32668866
C115_G1;1657210000000;1662617994960;80;584;18277;182;632;335;ok;;;;;;;2022-10-01T14:10:39.240Z;1664633439000;2015444040;23,32689861
C115_G1;1657210000000;1662618002620;80;584;18278;182;632;335;ok;;;;;;;2022-10-01T14:11:04.400Z;1664633464000;2015461380;23,32709931
C115_G1;1657210000000;1662618017420;80;584;18278;182;633;335;ok;;;;;;;2022-10-01T14:11:09.840Z;1664633469000;2015451580;23,32698588
C115_G1;1657210000000;1662618019960;80;585;18278;182;632;335;ok;;;;;;;2022-10-01T14:11:57.440Z;1664633517000;2015497040;23,32751204
C115_G1;1657210000000;1662618047280;80;585;18279;182;632;335;ok;;;;;;;2022-10-01T14:12:03.220Z;1664633523000;2015475720;23,32726528
C115_G1;1657210000000;1662618113480;80;585;18280;182;632;335;ok;;;;;;;2022-10-01T14:12:04.240Z;1664633524000;2015410520;23,32651065
C115_G1;1657210000000;1662618174680;80;585;18281;182;632;335;ok;;;;;;;2022-10-01T14:14:12.420Z;1664633652000;2015477320;23,3272838
C115_G1;1657210000000;1662618180600;80;585;18282;182;632;335;ok;;;;;;;2022-10-01T14:14:45.400Z;1664633685000;2015504400;23,32759722
C115_G1;1657210000000;1662618181880;80;585;18283;182;632;335;ok;;;;;;;2022-10-01T14:15:41.500Z;1664633741000;2015559120;23,32823056
C115_G1;1657210000000;1662618275600;80;585;18284;182;632;335;ok;;;;;;;2022-10-01T14:15:45.920Z;1664633745000;2015469400;23,32719213
C115_G1;1657210000000;1662618283880;80;585;18285;182;632;335;ok;;;;;;;2022-10-01T14:15:53.400Z;1664633753000;2015469120;23,32718889
C115_G1;1657210000000;1662618293460;80;585;18286;182;632;335;ok;;;;;;;2022-10-01T14:15:56.460Z;1664633756000;2015462540;23,32711273
C115_G1;1657210000000;1662618369340;80;585;18287;182;632;335;ok;;;;;;;2022-10-01T14:16:08.360Z;1664633768000;2015398660;23,32637338
C115_G1;1657210000000;1662618418440;80;585;18287;182;633;335;ok;;;;;;;2022-10-01T14:17:39.140Z;1664633859000;2015440560;23,32685833
C115_G1;1657210000000;1662618448220;80;585;18288;182;633;335;ok;;;;;;;2022-10-01T14:18:41.360Z;1664633921000;2015472780;23,32723125
C115_G1;1657210000000;1662618449940;80;585;18287;182;634;335;ok;;;;;;;2022-10-01T14:18:43.400Z;1664633923000;2015473060;23,32723449
C115_G1;1657210000000;1662618451220;80;585;18288;182;634;335;ok;;;;;;;2022-10-01T14:18:45.440Z;1664633925000;2015473780;23,32724282
C115_G1;1657210000000;1662618521580;80;585;18289;182;634;335;ok;;;;;;;2022-10-01T14:18:49.860Z;1664633929000;2015407420;23,32647477
C115_G1;1657210000000;1662618591140;80;585;18289;182;635;335;ok;;;;;;;2022-10-01T14:19:12.300Z;1664633952000;2015360860;23,32593588
C115_G1;1657210000000;1662618606580;80;585;18290;182;635;335;ok;;;;;;;2022-10-01T14:20:28.460Z;1664634028000;2015421420;23,32663681
C115_G1;1657210000000;1662618696620;80;586;18290;182;635;335;ok;;;;;;;2022-10-01T14:20:41.040Z;1664634041000;2015344380;23,32574514
C115_G1;1657210000000;1662618733940;80;586;18291;182;635;335;ok;;;;;;;2022-10-01T14:20:43.080Z;1664634043000;2015309060;23,32533634
C115_G1;1657210000000;1662618744800;80;586;18292;182;635;335;ok;;;;;;;2022-10-01T14:22:41.400Z;1664634161000;2015416200;23,32657639
C115_G1;1657210000000;1662618793780;80;586;18293;182;635;335;ok;;;;;;;2022-10-01T14:24:25.100Z;1664634265000;2015471220;23,32721319
C115_G1;1657210000000;1662618810720;80;586;18293;182;636;335;ok;;;;;;;2022-10-01T14:26:47.560Z;1664634407000;2015596280;23,32866065
C115_G1;1657210000000;1662618849500;80;586;18294;182;636;335;ok;;;;;;;2022-10-01T14:27:03.540Z;1664634423000;2015573500;23,32839699
C115_G1;1657210000000;1662618888080;80;586;18295;182;636;335;ok;;;;;;;2022-10-01T14:29:12.080Z;1664634552000;2015663920;23,32944352
C115_G1;1657210000000;1662618926120;80;586;18295;182;637;335;ok;;;;;;;2022-10-01T14:29:13.440Z;1664634553000;2015626880;23,32901481
C115_G1;1657210000000;1662618948580;80;586;18295;182;638;335;ok;;;;;;;2022-10-01T14:29:17.180Z;1664634557000;2015608420;23,32880116
C115_G1;1657210000000;1662618959620;80;586;18295;182;639;335;ok;;;;;;;2022-10-01T14:29:27.380Z;1664634567000;2015607380;23,32878912
C115_G1;1657210000000;1662618972420;80;586;18296;182;639;335;ok;;;;;;;2022-10-01T14:30:33.000Z;1664634633000;2015660580;23,32940486
C115_G1;1657210000000;1662618973280;80;586;18295;182;639;335;ok;;;;;;;2022-10-01T14:31:17.540Z;1664634677000;2015703720;23,32990417
C115_G1;1657210000000;1662619007320;80;586;18296;182;639;335;ok;;;;;;;2022-10-01T14:31:46.440Z;1664634706000;2015698680;23,32984583
C115_G1;1657210000000;1662619086200;80;586;18297;182;639;335;ok;;;;;;;2022-10-01T14:32:18.060Z;1664634738000;2015651800;23,32930324
C115_G1;1657210000000;1662619156900;80;586;18298;182;639;335;ok;;;;;;;2022-10-01T14:33:39.320Z;1664634819000;2015662100;23,32942245
C115_G1;1657210000000;1662619200320;80;586;18298;182;640;335;ok;;;;;;;2022-10-01T14:33:41.700Z;1664634821000;2015620680;23,32894306
C115_G1;1657210000000;1662619213560;80;586;18299;182;640;335;ok;;;;;;;2022-10-01T14:34:00.740Z;1664634840000;2015626440;23,32900972
C115_G1;1657210000000;1662619261320;80;586;18300;182;640;335;ok;;;;;;;2022-10-01T14:34:05.500Z;1664634845000;2015583680;23,32851481
C115_G1;1657210000000;1662619275100;80;586;18301;182;640;335;ok;;;;;;;2022-10-01T14:35:09.760Z;1664634909000;2015633900;23,32909606
C115_G1;1657210000000;1662619278120;80;586;18302;182;640;335;ok;;;;;;;2022-10-01T14:35:12.820Z;1664634912000;2015633880;23,32909583
C115_G1;1657210000000;1662619292720;80;586;18302;182;641;335;ok;;;;;;;2022-10-01T14:35:58.720Z;1664634958000;2015665280;23,32945926
C115_G1;1657210000000;1662619302960;80;586;18302;182;642;335;ok;;;;;;;2022-10-01T14:36:47.340Z;1664635007000;2015704040;23,32990787
C115_G1;1657210000000;1662619337200;80;586;18303;182;642;335;ok;;;;;;;2022-10-01T14:37:34.260Z;1664635054000;2015716800;23,33005556
C115_G1;1657210000000;1662619343080;80;586;18304;182;642;335;ok;;;;;;;2022-10-01T14:38:09.280Z;1664635089000;2015745920;23,33039259
C115_G1;1657210000000;1662619376800;80;587;18304;182;642;335;ok;;;;;;;2022-10-01T14:39:00.280Z;1664635140000;2015763200;23,33059259
C115_G1;1657210000000;1662619425680;80;587;18305;182;642;335;ok;;;;;;;2022-10-01T14:39:25.780Z;1664635165000;2015739320;23,3303162
C115_G1;1657210000000;1662619428360;80;587;18306;182;642;335;ok;;;;;;;2022-10-01T14:43:31.260Z;1664635411000;2015982640;23,33313241
C115_G1;1657210000000;1662619445820;80;587;18306;182;643;335;ok;;;;;;;2022-10-01T14:43:50.640Z;1664635430000;2015984180;23,33315023
C115_G1;1657210000000;1662619459380;80;587;18307;182;643;335;ok;;;;;;;2022-10-01T14:44:33.140Z;1664635473000;2016013620;23,33349097
C115_G1;1657210000000;1662619504960;80;587;18308;182;643;335;ok;;;;;;;2022-10-01T14:44:37.560Z;1664635477000;2015972040;23,33300972
C115_G1;1657210000000;1662619510880;80;587;18309;182;643;335;ok;;;;;;;2022-10-01T14:46:47.780Z;1664635607000;2016096120;23,33444583
